source_ward_id,source_state,source_lga,source_ward,inec_ward_code,confidence,reason,action
OYSOET03,Oyo,Oyo East,Alaodi,,0.632,no_ward,skipped_no_match
OYSOET07,Oyo,Oyo East,Balogun,OY-29-06,1.000,exact,loaded
12415,Borno,Maiduguri,Shehuri South,BO-21-15,0.850,lga_fuzzy_exact_ward,loaded
12409,Borno,Maiduguri,Gwange 3,BO-21-06,0.744,needs_review,skipped_low_confidence
OYSODS01,Oyo,Ogbomosho South,Akata,OY-22-01,0.966,lga_fuzzy_exact_ward,loaded
OYSOWT02,Oyo,Oyo West,Akeetan,OY-30-01,1.000,exact,loaded
LASIKA16,Lagos,Ikeja,Orile Ikeja,,0.593,no_ward,skipped_no_match
GMSGME04,Gombe,Gombe,Bolari West,GO-06-04,1.000,exact,loaded
OSSIRE10,Osun,Irewole,Sango,,0.167,no_ward,skipped_no_match
OYSODS08,Oyo,Ogbomosho South,Isoko,OY-22-08,0.966,lga_fuzzy_exact_ward,loaded
GMSGME06,Gombe,Gombe,Herwa Gana,GO-06-06,0.947,fuzzy,loaded
OSSICL11,Osun,Ife Central,Moreojaja,OS-11-11,0.900,fuzzy,loaded
KN2105,Kano,Kano Municipal,Kan Karofi,KN-21-05,0.947,fuzzy,loaded
KN3801,Kano,Tarauni,Babban Giji,KN-38-01,1.000,exact,loaded
KN2109,Kano,Kano Municipal,Tudun Nufawa,KN-21-09,1.000,exact,loaded
10506,Borno,Biu,Gur,BO-05-05,1.000,exact,loaded
OGSOGU03,Ogun,Odogbolu,Idowa,OG-17-08,1.000,exact,loaded
71507,Yobe,Tarmuwa,Lantewa,YO-15-07,0.800,needs_review,loaded
EKSEKW03,Ekiti,Ekiti South-West,Ifakin,,0.462,no_ward,skipped_no_match
10605,Borno,Chibok,Korongillum,BO-06-06,0.857,needs_review,loaded
10508,Borno,Biu,Miringa,BO-05-08,1.000,exact,loaded
62007,Sokoto,Tureta,Lamba Tureta,SO-20-06,0.960,fuzzy,loaded
60705,Sokoto,Gwadabawa,Gigane,SO-07-08,1.000,exact,loaded
62005,Sokoto,Tureta,Kuruwa,SO-20-08,1.000,exact,loaded
61305,Sokoto,Sabon Birni,Lajinge,SO-13-11,1.000,exact,loaded
61908,Sokoto,Tangaza,Salewa,SO-19-04,1.000,exact,loaded
OSSBOE02,Osun,Boripe,Araromi,,0.500,no_ward,skipped_no_match
OSSIEW06,Osun,Ilesha West,Ilaje,OS-19-07,0.952,lga_fuzzy_exact_ward,loaded
OYSEGA08,Oyo,Egbeda,Olubadan,,0.696,no_ward,skipped_no_match
BNSMKD11,Benue,Makurdi,Wailomayo,BE-13-11,1.000,exact,loaded
BA0213,Bauchi,Bauchi,Dan Kade,,0.571,no_ward,skipped_no_match
EBSAKL15,Ebonyi,Abakaliki,Izzi Unuhu,EB-01-10,1.000,exact,loaded
BA0218,Bauchi,Bauchi,Makama B,,0.640,no_ward,skipped_no_match
JI1304,Jigawa,Hadejia,Kasuwar Kofa,JI-13-05,1.000,exact,loaded
JI0911,Jigawa,Gumel,Zango,JI-09-11,1.000,exact,loaded
BA1101,Bauchi,Jama'Are,Jama'are A,BA-11-01,1.000,exact,loaded
BA0203,Bauchi,Bauchi,Makama A,,0.640,no_ward,skipped_no_match
BA0201,Bauchi,Bauchi,Dan Amar A,,0.609,no_ward,skipped_no_match
EBSUGB05,Ebonyi,Ebonyi,Echiaba,,0.462,no_ward,skipped_no_match
KN2111,Kano,Kano Municipal,Yakasai,KN-21-11,1.000,exact,loaded
NASLFA13,Nasarawa,Lafia,Zanwa,NA-08-13,1.000,exact,loaded
NASDMA07,Nasarawa,Doma,Madauchi,NA-03-08,1.000,exact,loaded
NASKEF02,Nasarawa,Keffi,Gangaren-Tudu,NA-06-04,0.960,fuzzy,loaded
NASKEF09,Nasarawa,Keffi,Tudun-Kofa,NA-06-03,0.833,needs_review,loaded
NASNSW07,Nasarawa,Nasarawa,Nasarawa Central,NA-09-09,1.000,exact,loaded
JI1301,Jigawa,Hadejia,Atafi,JI-13-01,1.000,exact,loaded
KN0712,Kano,Dala,Yalwa,KN-07-12,1.000,exact,loaded
KN3804,Kano,Tarauni,Gyadi Gyadi Arewa,KN-38-04,1.000,exact,loaded
BA0215,Bauchi,Bauchi,Hardo,,0.556,no_ward,skipped_no_match
KN3805,Kano,Tarauni,Gyadi Gyadi Kudu,KN-38-05,1.000,exact,loaded
KN1810,Kano,Gwale,Sani Mai Nagge,KN-18-10,0.929,fuzzy,loaded
KN3808,Kano,Tarauni,Unguwa Uku Cikin Gari,,0.645,no_ward,skipped_no_match
NASLFA08,Nasarawa,Lafia,Gayam,NA-08-08,1.000,exact,loaded
KGSERE12,Kogi,Yagba West,Oke Egbe 3,KO-21-08,0.900,fuzzy,loaded
NASKEF07,Nasarawa,Keffi,Liman-Abaji,NA-06-10,1.000,exact,loaded
EBSAKL01,Ebonyi,Abakaliki,Abakpa,EB-01-01,1.000,exact,loaded
KN0706,Kano,Dala,Gwammaja,KN-07-06,1.000,exact,loaded
KN2108,Kano,Kano Municipal,She She,KN-21-08,0.923,fuzzy,loaded
KN1202,Kano,Fagge,Fagge B,KN-12-02,1.000,exact,loaded
KN1204,Kano,Fagge,Fagge D1,KN-12-04,0.933,fuzzy,loaded
KN1804,Kano,Gwale,Galadanchi,KN-18-04,1.000,exact,loaded
KN0711,Kano,Dala,Madigawa,KN-07-11,1.000,exact,loaded
KN1201,Kano,Fagge,Fagge A,KN-12-01,1.000,exact,loaded
KN2708,Kano,Kura,Kurun Sumau,KN-27-08,0.952,fuzzy,loaded
KN4211,Kano,Ungogo,Zango,KN-42-11,1.000,exact,loaded
KN0708,Kano,Dala,Kantudu,KN-07-08,1.000,exact,loaded
KN0704,Kano,Dala,Dogon Nama,KN-07-04,1.000,exact,loaded
BNSMKD02,Benue,Makurdi,Ankpa / Wadata,BE-13-02,1.000,exact,loaded
KN3803,Kano,Tarauni,Daurawa,KN-38-03,1.000,exact,loaded
KN3107,Kano,Nassarawa,Hotoro South,KN-31-07,0.941,lga_fuzzy_exact_ward,loaded
KN3104,Kano,Nassarawa,Giginyu,KN-31-05,0.941,lga_fuzzy_exact_ward,loaded
KN2101,Kano,Kano Municipal,Chedi,KN-21-01,1.000,exact,loaded
KN3102,Kano,Nassarawa,Gama,KN-31-02,0.941,lga_fuzzy_exact_ward,loaded
JI0910,Jigawa,Gumel,Kofar Yamma,JI-09-10,1.000,exact,loaded
KN1203,Kano,Fagge,Fagge C,KN-12-03,1.000,exact,loaded
EBSUGB10,Ebonyi,Ebonyi,Kpiri-Kpiri,,0.480,no_ward,skipped_no_match
JI1303,Jigawa,Hadejia,Gagulmari,JI-13-03,1.000,exact,loaded
KN0707,Kano,Dala,Kabuwaya,KN-07-07,1.000,exact,loaded
KN0701,Kano,Dala,Adakawa,KN-07-01,1.000,exact,loaded
KGSKNE09,Kogi,Okene,Otutu,KO-17-06,1.000,exact,loaded
FCTABJ02,Fct,Abaji,Central Abaji,,0.538,no_ward,skipped_no_match
LASIKA14,Lagos,Ikeja,Opebi,,0.435,no_ward,skipped_no_match
LASIKA03,Lagos,Ikeja,Alade,,0.333,no_ward,skipped_no_match
KN1807,Kano,Gwale,Gyaranya,KN-18-07,1.000,exact,loaded
JI1308,Jigawa,Hadejia,Rumfa,JI-13-08,1.000,exact,loaded
KN1805,Kano,Gwale,Goron Dutse,KN-18-05,1.000,exact,loaded
KN1207,Kano,Fagge,Rijiyar Lemo,KN-12-07,1.000,exact,loaded
KN1809,Kano,Gwale,Mandawari,KN-18-09,1.000,exact,loaded
KN2104,Kano,Kano Municipal,Jakara,KN-21-04,1.000,exact,loaded
FCTABC12,Fct,Municipal Area Council,Wuse,FC-06-04,1.000,exact,loaded
LASIKA04,Lagos,Ikeja,Alausa,,0.429,no_ward,skipped_no_match
42101,Katsina,Katsina,Arewa 1,,0.545,no_ward,skipped_no_match
KN0702,Kano,Dala,Bakin Ruwa,KN-07-02,1.000,exact,loaded
KN2112,Kano,Kano Municipal,Zaitawa,KN-21-12,1.000,exact,loaded
BNSMKD05,Benue,Makurdi,Clerk / Market,BE-13-05,0.960,fuzzy,loaded
KD1908,Kaduna,Sabon Gari,Muchiya,KD-19-06,0.923,fuzzy,loaded
KN1801,Kano,Gwale,Dandago,KN-18-01,1.000,exact,loaded
42106,Katsina,Katsina,Kudu 1,,0.500,no_ward,skipped_no_match
JI1306,Jigawa,Hadejia,Majema,JI-13-06,1.000,exact,loaded
PLSJJN04,Plateau,Jos North,Angwan Rogo / Rimi,,0.435,no_ward,skipped_no_match
PLSBUU03,Plateau,Jos South,Dashonong,,0.462,no_ward,skipped_no_match
PLSJJN20,Plateau,Jos North,Vandapuye,PL-05-14,0.842,needs_review,loaded
PLSJJN18,Plateau,Jos North,Tafawa Balewa,PL-05-12,1.000,exact,loaded
PLSJJN01,Plateau,Jos North,Abba Nashehu,PL-05-01,0.960,fuzzy,loaded
PLSBUU20,Plateau,Jos South,Zawan B,PL-06-12,1.000,exact,loaded
PLSBUU07,Plateau,Jos South,Gyel A,PL-06-04,1.000,exact,loaded
PLSJJN15,Plateau,Jos North,Naraguta B,PL-05-10,1.000,exact,loaded
PLSJJN07,Plateau,Jos North,Ibrahim Katsina,PL-05-05,1.000,exact,loaded
PLSJJN09,Plateau,Jos North,Jenta Apata,PL-05-07,1.000,exact,loaded
PLSJJN17,Plateau,Jos North,Sarki Arab,PL-05-11,0.952,fuzzy,loaded
PLSTNK13,Plateau,Mikang,Pal,,0.500,no_ward,skipped_no_match
PLSJJN08,Plateau,Jos North,Jenta Adamu,PL-05-06,1.000,exact,loaded
PLSJJN03,Plateau,Jos North,Ali Kazaure,PL-05-02,1.000,exact,loaded
PLSBUU09,Plateau,Jos South,Howlshe,,0.545,no_ward,skipped_no_match
PLSJJN14,Plateau,Jos North,Naraguta A,PL-05-09,1.000,exact,loaded
PLSJJN06,Plateau,Jos North,Garba Daho,PL-05-03,1.000,exact,loaded
PLSJJN05,Plateau,Jos North,Gangare,PL-05-04,1.000,exact,loaded
KD1903,Kaduna,Sabon Gari,Chikaji,KD-19-05,1.000,exact,loaded
KD1011,Kaduna,Kaduna South,Sabon Gari West,KD-10-10,0.839,needs_review,loaded
KD0910,Kaduna,Kaduna North,Unguwar Rimi,,0.720,no_ward,skipped_no_match
KD0908,Kaduna,Kaduna North,Shaba,KD-09-01,1.000,exact,loaded
KD0912,Kaduna,Kaduna North,Unguwar Shanu,KD-09-12,0.923,fuzzy,loaded
KD0906,Kaduna,Kaduna North,Maiburiji,KD-09-04,0.941,fuzzy,loaded
KD0911,Kaduna,Kaduna North,Unguwar Sarki,KD-09-07,0.923,fuzzy,loaded
KD0909,Kaduna,Kaduna North,Unguwan Dosa,KD-09-09,1.000,exact,loaded
ENSUWN09,Enugu,Enugu South,Uwani West,EN-05-05,1.000,exact,loaded
LASSUE20,Lagos,Surulere,Ramoni,,0.364,no_ward,skipped_no_match
KD1910,Kaduna,Sabon Gari,Unguwar Gabas,KD-19-10,0.923,fuzzy,loaded
KD0207,Kaduna,Chikun,Narayi,KD-02-07,1.000,exact,loaded
KD1009,Kaduna,Kaduna South,Tudun Wada North,KD-10-06,1.000,exact,loaded
KD1013,Kaduna,Kaduna South,Unguwan Sanusi,KD-10-12,0.833,needs_review,loaded
ENSENU02,Enugu,Enugu North,China Town,EN-04-09,1.000,exact,loaded
KD1012,Kaduna,Kaduna South,Television,KD-10-04,1.000,exact,loaded
KD2310,Kaduna,Zaria,Tudun Wada,KD-23-06,1.000,exact,loaded
KD1004,Kaduna,Kaduna South,Kakuri Hausa,KD-10-05,1.000,exact,loaded
ENSENU07,Enugu,Enugu North,Ogui New Layout,EN-04-08,1.000,exact,loaded
KD1006,Kaduna,Kaduna South,Sabon Gari North,KD-10-11,1.000,exact,loaded
KD0904,Kaduna,Kaduna North,Kabala,,0.571,no_ward,skipped_no_match
KD1002,Kaduna,Kaduna South,Barnawa,KD-10-02,1.000,exact,loaded
KD1010,Kaduna,Kaduna South,Tudun Wada South,KD-10-07,1.000,exact,loaded
KD1008,Kaduna,Kaduna South,Tudun Nupawa,KD-10-09,0.833,needs_review,loaded
ENSENU08,Enugu,Enugu North,Asata,,0.714,no_ward,skipped_no_match
KD0901,Kaduna,Kaduna North,Badarawa,KD-09-08,1.000,exact,loaded
KD1005,Kaduna,Kaduna South,Makera,KD-10-01,1.000,exact,loaded
KD1007,Kaduna,Kaduna South,Sabon Gari South,KD-10-10,1.000,exact,loaded
EBSAKL08,Ebonyi,Abakaliki,Azuiyiokwu,,0.741,no_ward,skipped_no_match
KWSLRN04,Kwara,Ilorin West,Baboko,KW-08-03,1.000,exact,loaded
KWSFFA01,Kwara,Offa,Balogun,KW-13-01,1.000,exact,loaded
KWSFFA06,Kwara,Offa,Ojomo Central A,KW-13-09,0.867,needs_review,loaded
KD0905,Kaduna,Kaduna North,Kawo,KD-09-10,1.000,exact,loaded
KD1001,Kaduna,Kaduna South,Badiko,KD-10-13,1.000,exact,loaded
KD1003,Kaduna,Kaduna South,Kakuri Gwari,KD-10-03,1.000,exact,loaded
KWSFFA10,Kwara,Offa,Shawo Central,KW-13-03,1.000,exact,loaded
KWSFUF11,Kwara,Ilorin South,Oka-Ogun,KW-07-11,0.875,needs_review,loaded
ENSNSK09,Enugu,Nsukka,Owerre Umuoyo,EN-13-17,1.000,exact,loaded
KD2312,Kaduna,Zaria,Unguwar Juma,KD-23-03,0.800,needs_review,loaded
KD2309,Kaduna,Zaria,Tukur Tukur,KD-23-09,1.000,exact,loaded
ENSENU04,Enugu,Enugu North,New Haven East / West,,0.643,no_ward,skipped_no_match
KD2307,Kaduna,Zaria,Kwarbai B,KD-23-02,1.000,exact,loaded
KD2308,Kaduna,Zaria,Limancin Kona,KD-23-04,1.000,exact,loaded
ENSENU05,Enugu,Enugu North,Ogui Township,EN-04-13,1.000,exact,loaded
KD2306,Kaduna,Zaria,Kwarbai A,KD-23-01,1.000,exact,loaded
KD2304,Kaduna,Zaria,Kaura,KD-23-05,1.000,exact,loaded
ENSENU09,Enugu,Enugu North,Gra East / West /  G.R.A,,0.516,no_ward,skipped_no_match
ENSENU10,Enugu,Enugu North,Umunevo / Afia Nine,,0.583,no_ward,skipped_no_match
ENSENU11,Enugu,Enugu North,Onu Asata,EN-04-04,1.000,exact,loaded
KWSLRN03,Kwara,Ilorin West,Alanamu,,0.467,no_ward,skipped_no_match
ENSNSK11,Enugu,Nsukka,Ihe,EN-13-15,1.000,exact,loaded
KWSLRN02,Kwara,Ilorin West,Ajikobi,KW-08-02,1.000,exact,loaded
KWSLRN07,Kwara,Ilorin West,Ogidi,KW-08-08,1.000,exact,loaded
KWSLRN05,Kwara,Ilorin West,Badari,KW-08-04,1.000,exact,loaded
KWSLRN08,Kwara,Ilorin West,Oju-Ekun,,0.636,no_ward,skipped_no_match
IMSTTK10,Imo,Obowo,Umulogho,,0.556,no_ward,skipped_no_match
KWSKEY07,Kwara,Ilorin East,Ibagun,KW-06-04,1.000,exact,loaded
EKSADO02,Ekiti,Ado-Ekiti,Basiri,,0.353,no_ward,skipped_no_match
EKSADO08,Ekiti,Ado-Ekiti,Odo Ado,,0.632,no_ward,skipped_no_match
EKSADO12,Ekiti,Ado-Ekiti,Opopogboro,,0.286,no_ward,skipped_no_match
EKSADO03,Ekiti,Ado-Ekiti,Ekute,,0.250,no_ward,skipped_no_match
IMSRLU11,Imo,Orlu,Okwuabala,,0.692,no_ward,skipped_no_match
EKSADO10,Ekiti,Ado-Ekiti,Okesa,,0.625,no_ward,skipped_no_match
ENSENU13,Enugu,Enugu North,Independence Layout,,0.588,no_ward,skipped_no_match
ENSBBG10,Enugu,Igbo-Eze-South,Ezema,EN-09-03,1.000,exact,loaded
DTSSAP05,Delta,Sapele,Ayomanor,,0.273,no_ward,skipped_no_match
DTSSAP07,Delta,Sapele,Etamua,,0.462,no_ward,skipped_no_match
ABSSSM02,Abia,Osisioma Ngwa,Amaitolu,,0.607,no_ward,skipped_no_match
ABSABA01,Abia,Aba South,Aba River,AB-02-11,1.000,exact,loaded
IMSRLU15,Imo,Orlu,Umuna,IM-21-05,1.000,exact,loaded
IMSMGD13,Imo,Oru East,Etiti / Abia,,0.471,no_ward,skipped_no_match
ANSNEN19,Anambra,Anaocha,Obeledu,AN-05-19,1.000,exact,loaded
IMSNGB10,Imo,Oru West,Ohakpu,IM-24-06,1.000,exact,loaded
IMSNGB03,Imo,Oru West,Eleh,,0.571,no_ward,skipped_no_match
IMSURU18,Imo,Ideato North,Umuzeaga,,0.593,no_ward,skipped_no_match
ABSSSM06,Abia,Osisioma Ngwa,Amavo Etiti,,0.531,no_ward,skipped_no_match
ABSNGK09,Abia,Obi Nwga,Mgboko Amiri,AB-09-06,0.880,needs_review,loaded
IMSRLU08,Imo,Orlu,Obibi / Ogberuru,,0.571,no_ward,skipped_no_match
IMSAFR14,Imo,Ahiazu-Mbaise,Oru / Lude,IM-02-03,0.842,needs_review,loaded
ANSAGU14,Anambra,Aguata,Nkpologwu,AN-01-14,1.000,exact,loaded
IMSUML08,Imo,Isiala Mbano,Ogbor,IM-09-03,1.000,exact,loaded
ABSMBA04,Abia,Isiala-Ngwa South,Amaise Ahaba,,0.710,no_ward,skipped_no_match
IMSAFR16,Imo,Ahiazu-Mbaise,Umunumo / Umuchieze,IM-02-11,1.000,exact,loaded
ANSNEN12,Anambra,Anaocha,Akwaeze,AN-05-12,1.000,exact,loaded
IMSURU13,Imo,Ideato North,Ozuakoli,,0.471,no_ward,skipped_no_match
ANSHAL03,Anambra,Ihiala,Amorka,AN-12-03,1.000,exact,loaded
ABSEZA13,Abia,Aba North,Umuola,AB-01-08,1.000,exact,loaded
IMSAFR06,Imo,Ahiazu-Mbaise,Obodo-Ahiara / Ihennworie,,0.632,no_ward,skipped_no_match
IMSTTK01,Imo,Obowo,Achara,,0.571,no_ward,skipped_no_match
ANSHAL01,Anambra,Ihiala,Amawu Ward A Ihiala,,0.636,no_ward,skipped_no_match
ANSJJT08,Anambra,Idemili South,Nnokwa,AN-11-09,1.000,exact,loaded
ABSKKE15,Abia,Ukwa West,Asa North / Umuiku Isi Asa,,0.545,no_ward,skipped_no_match
ABSKPU09,Abia,Isiala-Ngwa North,Eziama Ntigha,AB-06-08,0.800,needs_review,loaded
ABSUMA07,Abia,Umuahia North,Ibeku West,AB-15-04,1.000,exact,loaded
ANSNSH10,Anambra,Onitsha North,Ugbolieke / Inland Town 4,,0.667,no_ward,skipped_no_match
IMSETU08,Imo,Ezinihitte,Itu,IM-04-02,0.850,lga_fuzzy_exact_ward,loaded
ABSMBA13,Abia,Isiala-Ngwa South,Okporo Ahaba,AB-07-10,1.000,exact,loaded
IMSRLU02,Imo,Orlu,Amaifeke Ofeahia,,0.667,no_ward,skipped_no_match
ABSABA05,Abia,Aba South,Elu Ohazu,,0.625,no_ward,skipped_no_match
ABSSSM11,Abia,Osisioma Ngwa,Mbutu Umuojima,AB-11-02,0.643,needs_review,skipped_low_confidence
NISMNA10,Niger,Chanchaga,T / Wada N,,0.667,no_ward,skipped_no_match
IMSUML02,Imo,Isiala Mbano,Amauzari,IM-09-09,1.000,exact,loaded
IMSAWD01,Imo,Orsu,Amanachi,,0.522,no_ward,skipped_no_match
IMSNWA13,Imo,Mbatoli,Orodo B,IM-11-09,0.933,lga_fuzzy_exact_ward,loaded
ABSSSM13,Abia,Osisioma Ngwa,Okpu-Umuobo,AB-11-10,0.739,needs_review,skipped_low_confidence
IMSURU14,Imo,Ideato North,Ozuomee,,0.400,no_ward,skipped_no_match
ABSMBA17,Abia,Isiala-Ngwa South,Ovuokwu,AB-07-09,1.000,exact,loaded
ABSMBA02,Abia,Isiala-Ngwa South,Alaukwu,,0.571,no_ward,skipped_no_match
IMSRRT03,Imo,Owerri North,Awaka Ihitte,IM-26-01,0.800,needs_review,loaded
ANSHAL09,Anambra,Ihiala,Lilu,AN-12-18,1.000,exact,loaded
ABSSSM15,Abia,Osisioma Ngwa,Otu-Obi,,0.358,no_ward,skipped_no_match
IMSABB15,Imo,Aboh-Mbaise,Umunneato,,0.476,no_ward,skipped_no_match
ABSUMA01,Abia,Umuahia North,Afaraukwu,,0.421,no_ward,skipped_no_match
ANSAGU04,Anambra,Aguata,Akpo,AN-01-04,1.000,exact,loaded
ABSSSM17,Abia,Osisioma Ngwa,Uratta,AB-11-07,0.773,fuzzy,skipped_low_confidence
IMSUML15,Imo,Isiala Mbano,Umunkwo,IM-09-02,1.000,exact,loaded
ABSAPR05,Abia,Umuahia South,Ezeleke,,0.560,no_ward,skipped_no_match
IMSNSA11,Imo,Njaba,Okwudor / Achara,,0.667,no_ward,skipped_no_match
IMSRRT02,Imo,Owerri North,Amakohia / Akwakuma,,0.389,no_ward,skipped_no_match
OSSOSO09,Osun,Osogbo,Gbonmi,,0.333,no_ward,skipped_no_match
IMSURU16,Imo,Ideato North,Umukegwu / Umuopia,,0.571,no_ward,skipped_no_match
IMSNWA07,Imo,Mbatoli,Ihitte,,0.406,no_ward,skipped_no_match
ANSUKP06,Anambra,Nnewi South,Ebenator,AN-15-06,1.000,exact,loaded
IMSUMD15,Imo,Isu,Umundugba / Ezisu,IM-10-03,0.846,needs_review,loaded
IMSAWD11,Imo,Orsu,Okwufuruaku,IM-22-03,1.000,exact,loaded
ANSUKP20,Anambra,Nnewi South,Utuh,AN-15-20,1.000,exact,loaded
ABSEZA01,Abia,Aba North,Ariaria,,0.667,no_ward,skipped_no_match
IMSURU09,Imo,Ideato North,Obodoukwu,IM-05-09,1.000,exact,loaded
ABSAPR01,Abia,Umuahia South,Ahiaukwu A / Amangwu,,0.643,no_ward,skipped_no_match
ABSABA10,Abia,Aba South,Igwebuike,AB-02-07,1.000,exact,loaded
IMSMGD04,Imo,Oru East,Amagu,IM-23-08,1.000,exact,loaded
ABSGWB11,Abia,Ugwunagbo,Owerri Aba / Ward Four,,0.421,no_ward,skipped_no_match
ABSKPU04,Abia,Isiala-Ngwa North,Ahiabaubi / Umuchima,,0.514,no_ward,skipped_no_match
NISMNA11,Niger,Chanchaga,T / Wada S,,0.667,no_ward,skipped_no_match
ABSUMA12,Abia,Umuahia North,Nkwoegwu,AB-15-09,1.000,exact,loaded
ANSAGU13,Anambra,Aguata,Isuofia,AN-01-13,1.000,exact,loaded
IMSURU05,Imo,Ideato North,Isiokpo,IM-05-02,1.000,exact,loaded
ABSNGK08,Abia,Obi Nwga,Isiala Itu,,0.400,no_ward,skipped_no_match
IMSAMG14,Imo,Nwangele,Isu / Umunakara,,0.359,no_ward,skipped_no_match
ABSGWB04,Abia,Ugwunagbo,Asa Umunka / Ward Seven,,0.476,no_ward,skipped_no_match
IMSRLU09,Imo,Orlu,Okporo Ohaeke,,0.514,no_ward,skipped_no_match
ABSSSM03,Abia,Osisioma Ngwa,Amasaa,AB-11-05,0.729,needs_review,skipped_low_confidence
IMSURU01,Imo,Ideato North,Akpulu,IM-05-01,1.000,exact,loaded
IMSNKR04,Imo,Nkwerre,Nnannano,,0.538,no_ward,skipped_no_match
LASEOA15,Lagos,Eti Osa,Maroko / Okun Alfa,,0.261,no_ward,skipped_no_match
IMSAMG09,Imo,Nwangele,Amaigbo 4,,0.552,no_ward,skipped_no_match
IMSNGB09,Imo,Oru West,Nempi,,0.667,no_ward,skipped_no_match
ANSNEN11,Anambra,Anaocha,Aguluzigbo,AN-05-11,0.870,needs_review,loaded
IMSETU10,Imo,Ezinihitte,Oboama / Umunama,IM-04-11,0.850,lga_fuzzy_exact_ward,loaded
ABSNGK04,Abia,Obi Nwga,Ahiaba / Abala,,0.667,no_ward,skipped_no_match
ABSSSM01,Abia,Osisioma Ngwa,Amaise Amapuife,,0.443,no_ward,skipped_no_match
ANSHAL02,Anambra,Ihiala,Amawu Ward B Ihiala,,0.636,no_ward,skipped_no_match
EDSBEN12,Edo,Oredo,Unueru / Ogboka,ED-12-10,1.000,exact,loaded
IMSNGB04,Imo,Oru West,Ibiasoegbe,IM-24-04,0.952,fuzzy,loaded
ABSABA02,Abia,Aba South,Aba Town Hall,AB-02-12,1.000,exact,loaded
ABSNGK06,Abia,Obi Nwga,Akumaimo,AB-09-08,1.000,exact,loaded
LASSUE04,Lagos,Surulere,Akinhanmi Cole,LA-20-04,1.000,exact,loaded
IMSAFR13,Imo,Ahiazu-Mbaise,Okirika-Nwenkwo,IM-02-05,1.000,exact,loaded
IMSNSA04,Imo,Njaba,Amucha,IM-13-04,0.857,needs_review,loaded
ABSMBA10,Abia,Isiala-Ngwa South,Mbutu Ukwu / Anya Mbutu,,0.645,no_ward,skipped_no_match
IMSUMD11,Imo,Isu,Isuokporo,,0.300,no_ward,skipped_no_match
IMSIHI10,Imo,Ihitte/Uboma,Okata,IM-07-08,1.000,exact,loaded
OSSOLA02,Osun,Olorunda,Akogun,OS-27-03,1.000,exact,loaded
ABSSSM05,Abia,Osisioma Ngwa,Amator,AB-11-08,0.850,lga_fuzzy_exact_ward,loaded
ABSABA06,Abia,Aba South,Eyimba,AB-02-03,0.923,fuzzy,loaded
IMSUML01,Imo,Isiala Mbano,Amaraku,IM-09-01,1.000,exact,loaded
IMSUMD09,Imo,Isu,Isunjaba,IM-10-09,0.842,needs_review,loaded
ABSMBA14,Abia,Isiala-Ngwa South,Omoba,AB-07-07,1.000,exact,loaded
ANSUKP07,Anambra,Nnewi South,Ekwulumili,AN-15-07,1.000,exact,loaded
ABSSSM12,Abia,Osisioma Ngwa,Ode-Okwu,,0.531,no_ward,skipped_no_match
IMSURU17,Imo,Ideato North,Umuokwara,,0.643,no_ward,skipped_no_match
ABSAPR03,Abia,Umuahia South,Amakama,AB-16-07,1.000,exact,loaded
IMSRLU05,Imo,Orlu,Ihioma / Ebenese,,0.462,no_ward,skipped_no_match
ANSNSH15,Anambra,Onitsha North,Woluwo Layout,AN-17-15,1.000,exact,loaded
ANSHAL10,Anambra,Ihiala,Mbosi,AN-12-20,1.000,exact,loaded
ABSSSM14,Abia,Osisioma Ngwa,Osokwa,AB-11-06,0.729,needs_review,skipped_low_confidence
IMSUML16,Imo,Isiala Mbano,Umuozu,IM-09-11,1.000,exact,loaded
IMSABB12,Imo,Aboh-Mbaise,Nguru Nweke,IM-01-04,1.000,exact,loaded
ANSAGU05,Anambra,Aguata,Amesi,AN-01-05,1.000,exact,loaded
ABSMBA09,Abia,Isiala-Ngwa South,Mbutu Ngwa,AB-07-04,1.000,exact,loaded
ANSGDD03,Anambra,Idemili North,Eziowelle,AN-10-03,1.000,exact,loaded
ANSHAL08,Anambra,Ihiala,Isseke,AN-12-06,1.000,exact,loaded
ABSAPR07,Abia,Umuahia South,Nsirimo,AB-16-09,1.000,exact,loaded
ANSHAL12,Anambra,Ihiala,Ohuowele Ward 3 Okija,,0.435,no_ward,skipped_no_match
ABSAPR13,Abia,Umuahia South,Ubakala B,AB-16-10,1.000,exact,loaded
IMSKED02,Imo,Ikeduru,Akabo,IM-08-01,1.000,exact,loaded
IMSNSA08,Imo,Njaba,Egwedu,,0.308,no_ward,skipped_no_match
ABSEZA02,Abia,Aba North,Asaokpuaja,,0.286,no_ward,skipped_no_match
ANSHAL14,Anambra,Ihiala,Ubuliuzor,AN-12-14,0.857,needs_review,loaded
IMSABB01,Imo,Aboh-Mbaise,Ahiato,,0.667,no_ward,skipped_no_match
ABSKPU19,Abia,Isiala-Ngwa North,Umuoha,AB-06-09,1.000,exact,loaded
ANSABN18,Anambra,Njikoka,Nimo 4,AN-13-15,0.833,needs_review,loaded
ABSEZA04,Abia,Aba North,Eziama Ward,AB-01-01,1.000,exact,loaded
IMSNWA06,Imo,Mbatoli,Ifakala,IM-11-05,0.933,lga_fuzzy_exact_ward,loaded
